ID,Language_ID,Headword,Part_Of_Speech,Comment,Cyrillic,Entry_IDs,Genitive_Form,Imperative_Form,Media_IDs,Morphology,Oblique_Form,Past_Tense,Plural_Form,PoS_Russian,Present_Tense,Variant_Form
kiniga,dar,kiniga,n,Russian loan,кинига,,,,438479958f2b2ec2f13c3773c527138b,,,,kinigabe,сущ,,kniga
kinu,dar,kinu,n,Russian loan,кину,,,,14ae2df0a39ce3d1a940a2550ff5e0c6,,,,,сущ,,
kipek,dar,kipek,n,Russian loan,кипек,,,,14650eec6b66b039841c88f227ef95ac,,,,kipekːe,сущ,,
LX002019,dar,kis čibarqʼij,v,,кис чибаркьий,,,,04484cb8b5a90471d4a661a28ab554a8,kis--či-b-arqʼ-ij,,kis čibarqʼib,,гл,,
LX002020,dar,kis čibirqʼij,v,,кис чибиркьий,,,,57a58fbc84c7abf9f90fc7593c995f09,kis--či-b-irqʼ-ij,,,,гл,kis čibirqʼul,
kisa,dar,kisa,n,,киса,,,,6b19d1aeb0aca13aef0b1ca0281bb185,,,,kisne,сущ,,
kisna,dar,kisna,adv,,кисна,,,,011277d2097b718bd2c08cb7e51a23bb,kis-n-a,,,,нареч,,
kiz,dar,kiz,n,,киз,,,,f4e4af652dee5e3bd3ef8e55d2bfeca0,,,,,сущ,,
LX002021,dar,klijumkʼa,n,Russian loan,клиюмкIа,,,,a7a07fa486cf31e730687bc6f00ab033,,,,klijumkʼne,сущ,,
kubart,dar,kubart,n,,кубарт,,,,914ac8a43499b2bbe8bf430bd7ceacbc,,,,kubarte,сущ,,
kuc,dar,kuc,n,,куц,,,,9fe7d04ff73deab4a8d940a523e0bedf,,,,kucme,сущ,,
LX002022,dar,kuc akːʷardex,n,,куц акквардехь,,,,b3891256b9caaa379268a01145a33ba7,kuc--akːʷ-ar-dex,,,,сущ,,
LX002023,dar,kuk barqʼij,v,,кук баркьий,,,,2fd34057a02e484aa43240089806ea8a,kuk--b-arqʼ-ij,,kuk barqʼib,,гл,,
LX002024,dar,kuk biχʷij,v,,кук бихвий,,,,b3af883061e6b464d1d3627b4f6b02ec,kuk--b-iχʷ-ij,,kuk biχub,,гл,,
kukce,dar,kukce,adj,not heavy,кукце,,,,1dc4ad4e42f1f911d05664e4c5f2c887,kuk-ce,,,kukte,прил,,
kuk-kukce,dar,kuk-kukce,adj,,кук-кукце,,,,e2a5061f40162a70ffd0bc8c8e86b9ac,kuk--kuk-ce,,,,прил,,
kuk-kukle,dar,kuk-kukle,adv,,кук-кукле,,,,b665d938c031c761f27d9e75d4d00a13,kuk--kuk-le,,,,нареч,,
kukle,dar,kukle,adv,light (weight),кукле,,,,74d79c4833c0a52236a36e77f512134b,kuk-le,,,,нареч,,
kulek,dar,kulek,n,,кулек,,,,1cdf69d244ca0e93816b0445dc3f008b,,,,,сущ,,
kulpat,dar,kulpat,n,,кулпат,,,,24d75491818a7996d14cf9753dd5a47b,,,,,сущ,,
kumek,dar,kumek,n,Turkic loan,кумек,,,,a4bb8553909bf6e80f5f586c241f99c3,,,,,сущ,,
LX002025,dar,kumek akːʷar,adv,,кумек акквар,,,,8057cc8d6484301778c39409bd138cff,kumek--akːʷ-ar,,,,нареч,,
LX002026,dar,kumek barqʼij,v,,кумек баркьий,,,kumek barqʼa,7e571a40fb4441e94a722e9f2a7449c0,kumek--b-arqʼ-ij,,kumek barqʼib,,гл,,
LX002027,dar,kumek birqʼij,v,,кумек биркьий,,,,7e571a40fb4441e94a722e9f2a7449c0,kumek--b-irqʼ-ij,,,,гл,kumek birqʼul,
LX002028,dar,kumekči,n,,кумекчи,,,,15933bf8033ad3b26e6279e66f64499d,kumek-či,,,kumekčibe,сущ,,
LX002029,dar,kumralla tʼultʼ,n,,кумралла тIултI,,,,cb17c5f63914fe900483c743c156abfd,kum-re-a-la--tʼultʼ,,,,сущ,,
kur,dar,kur,n,,кур,,,,fb8386df8f39ad1dc8ecffc5a598916d,,,,,сущ,,
LX002030,dar,kur barqʼij,v,,кур баркьий,,,,166909863a4dbd8732ba185884eb6223,kur--b-arqʼ-ij,,kur barqʼib,,гл,,
LX002031,dar,kur musːa,n,,кур мусса,,,,81920bfa7529eeea84a3f4bb94fcc162,kur--musːa,,,kur musne,сущ,,
kura,dar,kura,n,a big wooden shovel used to winnow (throwing grain into the air to separate it from the husk),кура,,,,6259ca40c87c9396e316e60b2f8bc582,,,,kurme,сущ,,
kurce,dar,kurce,adj,,курце,,,,fb8386df8f39ad1dc8ecffc5a598916d,kur-ce,,,,прил,,
LX002032,dar,kurcːuq,n,"with holes, for taking khinkali out of hot water",курццухъ,,,,f14b79e8de65bcf0649f47cc5bacfa04,,,,,сущ,,
kurdex,dar,kurdex,n,,курдехь,,,,046e56ae3959ff0271abc8102584955d,kur-dex,,,,сущ,,
kurre,dar,kurre,adv,,курре,,,,b3886344e3d064c885eb323265226e64,kur-le,,,,нареч,,
LX002033,dar,kursːi,n,,курсси,,,,011c8c8f6324ae32de8039e5e16cf721,,,,kursme,сущ ; сущ,,
LX002034,dar,kuˁrʡle,n,"this is not a tree but the fruits of the tree, eatable",кёргIле,,,,b621154b62e30a4da26f7644e7b0ce2b,,,,,сущ,,
kusa,dar,kusa,adv,"for masses, not countable items",куса,,,,86648800b11a6137b2f712c511381094,,,,,нареч,,
kusadel,dar,kusadel,adv,,кусадел,,,,1d797a898b523eb020f6ba867a352323,kusa-del,,,,нареч,,
LX002035,dar,kusakʼa,adv,indefinite pronoun formed from kusa,кусакIа,,,,26fdeec4fd4b8dc6eefbb9bd76e9510e,kusa-kʼa,,,,нареч,,
kusala,dar,kusala,n,,кусала,,,,e8fdecd3b1b982ef62536cec45ffc393,,,,kuslupːe,сущ ; сущ,,
kusallij,dar,kusallij,adv,,кусаллий,,,,ac86facc7acbcb3386bbb4848462201b,kusa-li-j,,,,нареч,,
LX002036,dar,kusːa,adj,,кусса,,,,92fb09c14601cb74675974f147b64d1f,,,,kusne,прил,,
LX002037,dar,kutːi,pron,,кутти,,,,1107f4986359afabc4731acfbb97cbc4,,,,,мест,,
LX002038,dar,kutːikʼar,pron,,куттикIар,,,,83afe9004fb5a65d13a444b3fd7feffa,kutːi-kʼar,,,,мест,,
LX002039,dar,kutʼ barqʼij,v,,кутI баркьий,,,,1870d39a013b8e586cdde1a850a7a421,kutʼ--b-arqʼ-ij,,kutʼ barqʼib,,гл,,
LX002040,dar,kutʼ biχʷij,v,,кутI бихвий,,,,3897311880e90ecc70a383dbe6ea171b,kutʼ--b-iχʷ-ij,,kutʼ biχub,,гл,,
LX002041,dar,kutʼce,adj,same meaning as qːantʼ,кутIце,,,,cfa5bf53bab4534a32d0804c0eca1f9d,kutʼ-ce,,,kutʼte,прил,,
LX002042,dar,kutʼdex,n,,кутIдехь,,,,3ec551754dab0392d53a745dd75a5281,kutʼ-dex,,,,сущ,,
LX002043,dar,kutʼle,adv,,кутIле,,,,9c2a50bcb42ed8807ce36e45cd212baa,kutʼ-le,,,,нареч,,
LX002044,dar,kutʼulgam,n,quilted jacket,кутIулгам,,,,27c3e8f6c051ab27a1004e0ab0e9f125,,,,kutʼulgame,сущ,,
kuzula_hin,dar,kuzula hin,n,hin = water,кузула гьин,,,,00b66ffa9c6345f3a0b2fe4e93c3b0d7,kuzu-la--hin,,,,сущ,,
LX002045,dar,kʷasːala qalisa,n,Toponym,квассала хъалиса,,,,fe5d854eebce41783779287823632374,kʷasːa-la--qali-sa,,,,сущ,,
LX002046,dar,kʷaš,n,"this is what fits in two hands; горсть, захватывающая часть кисти руки",кваш,,,,3ac4b30f891cb8a2768d172efb5750c2,,,,,сущ,,
LX002047,dar,kʷatʼa,n,,кватIа,,,,8ef197a62bb717e64910db75e950a1db,,,,kʷatʼne,сущ,,
LX002048,dar,kʷi-,prev,,кви-,,,,,,,,,прг,,
LX002049,dar,kʷi,adv,,кви,,,,,,,,,нареч,,
LX002050,dar,kʷi,post,,кви,,,,,,,,,прил,,
LX002051,dar,kʷi bucij,v,"lit.: ""catch with hands""",кви буций,,,,e428a4e444b7f7e194aa2932b5e2a1a7,kʷi-b-uc-ij,,kʷibucib,,гл,,
LX002052,dar,kʷi lukːij,v,No gender agreement prefix,кви луккий,,,,f03b4e890e9572cad0964c3908073557,kʷi-lukː-ij,,,,гл,kʷi lukːu,
LX002053,dar,kʷija,n,,квия,,,,610bdcf81a9c0f9c12f797d444764cdd,,,,kʷime,сущ,,
LX002054,dar,kʷir sajsːij,v,No gender agreement prefix,квир сайссий,,,,2dcfd81493f1d4087c00fcc4e1d332eb,kʷi-r-sa-isː-ij,,,,гл,kʷirsajsːul,
LX002055,dar,kʷir saːsːij,v,No gender agreement prefix,квир саассий,,,Kʷir saːsːa!,6891274cc9807a59a18aab351b9cf134,kʷi-r-sa-asː-ij,,kʷir saːsːib,,гл,,
LX002056,dar,kʷiriž,n,a kind of ax with which bush can be cut (but not a real tree),квириж,,,,637e5183f46ef3eb6b75f7ff80b68d62,,,,,сущ,,
LX002057,dar,kʷiš,interj,sound to chase chicken and birds away,квиш,,,,2284e6a826f35cd16b1dd6e9dffa0100,,,,,межд,,
LX002058,dar,kːa,n,"normally used as a compound, see example below",кка,,,,22f9cca6b7cb8f10bf2f5107681ae452,,,,,сущ,,
LX002059,dar,kːač,prev,used together with -ič- 'occur' or -arqʼ- 'do' to form the verb 'touch',ккач,,,,,,,,,прг,,
LX002060,dar,kːač barqʼij,v,,ккач баркьий,,,kːač barqʼa,0c09d6353ad068a45e3517822614d81d,kːač-b-arqʼ-ij,,kːač barqʼib,,гл,,
LX002061,dar,kːač bičij,v,,ккач бичий,,,Kːačbiče!,560dc889559869206b6ca6a74a668a51,kːač-b-ik-ij,,kːačbičib,,гл,,
LX002062,dar,kːač birčij,v,,ккач бирчий,,,,780c254c999fef541617f443f817b16f,kːač-b-irk-ij,,,,гл,kːač birkul,
LX002063,dar,kːač birqʼij,v,,ккач биркьий,,,,cd41a191e5ffad6b2e5cc1b4ff3de86b,kːač-b-irqʼ-ij,,,,гл,kːač birqʼul,
LX002064,dar,kːač hitːibičaqij,v,,ккач гьиттибичахъий,,,,92d4ae32ee98fba6e730f66bd6ff2633,kːač-hitːi-b-ik-aq-ij,,kːač hitːibičaqib,,гл,,
LX002065,dar,kːač hitːibičij,v,,ккач гьиттибичий,,,,3f13c58086337fcf4f20d2e856d2ddec,kːač-hitːi-b-ik-ij,,kːač hitːibičib,,гл,,
LX002066,dar,kːalas,n,Russian loan,ккалас,,,,923bb97e8099cd90125a1f091c14a268,,,,,сущ,,
LX002067,dar,kːalkːa zize,n,no plural form,ккалкка зизе,,,,a74142c04e03547010d4edddc05333cd,kːalkːi-a--zize,,,,сущ,,
LX002068,dar,kːalkːi,n,,ккалкки,,,,c8b81c957e52daa320d56ae448f7e87e,,,,kːalkme,сущ,,
LX002069,dar,kːalmajab,adv,,ккалмаяб,,,,8bb5005ff4621ff5860c4ac7ed2aacf0,kːalmaja-b,,,,нареч,,
LX002070,dar,kːalʡaˁ,n,,ккалгIя,,,,d5999a9747aeb91816fde3ced4f86261,,,,kːalʡne,сущ,,
LX002071,dar,kːama,n,,ккама,,,,d3d8018d92f5074a27ca6ac8da03714d,,,,,сущ,,
LX002072,dar,kːama,adj,short adjectival stem,ккама,,,,d3d8018d92f5074a27ca6ac8da03714d,,,,,прил,,
LX002073,dar,kːamadex,n,,ккамадехь,,,,31453aeff89d989c66809b5002e91cd9,kːama-dex,,,,сущ,,
LX002074,dar,kːamul,n,,ккамул,,,,e3c8658a2497c1f814f8982ad6697c11,,,,kːalme,сущ,,
LX002075,dar,kːanc,n,no plural,кканц,,,,76dd7056eef19651d375d67e4f8550dd,,,,,сущ,,
LX002076,dar,kːanc aqij,v,,кканц ахъий,,,,0a3c9cd05308e4ecf7a7de43f1ae106c,kːanc--aq-ij,,kːanc aqib,,гл,,
LX002077,dar,kːanc kabicːij,v,,кканц кабицций,,,,85ed2d053a7c0f53ec4bf6c913291257,kːanc--ka-b-icː-ij,,kːanc kabicːur,,гл,,
LX002078,dar,kːanc kabuqij,v,,кканц кабухъий,,,,093b136b47e6941c6518bff4b5709094,kːanc--ka-b-uq-ij,,kːanc kabuqun,,гл,,
LX002079,dar,kːancːa,n,,кканцца,,,,8431fa9a386d92be9b25d9bdfe22e13a,,,,kːancːupːe,сущ ; сущ,,
LX002080,dar,kːancːi,n,,кканцци,,,,5020abd8b0bfcf3d97d0da40ddb30a72,,,,kːancupːe,сущ,,
LX002081,dar,kːancːupːe,n,,кканццуппе,,,,8697339156bc4613b26a64711593f996,kːancː-upːe,,,,сущ,,
LX002082,dar,kːančːi,n,,кканччи,,,,599cbb0513bc11a9808d0f8583a60c79,,,,kːančbe,сущ,,
LX002083,dar,kːaniwer,n,Russian loan,кканиверт,,,,bda396a53bfc128988f8b5930aae9c03,,,,kːaniwertabe,сущ,,
LX002084,dar,kːantar,n,normally used in the plural,ккантар,,,,3601d91aac9288d0e86f1f00d65f60fd,,,,kːantre,сущ,,
LX002085,dar,kːantre,n,the word is morphologically plural ; glowing piece of charcoal,ккантре,,,,03eadc3b9336f7b01e024cdfa5105e5d,kːantar-e,,,,сущ,,
LX002086,dar,kːapan,n,,ккапан,,,,00008c26a1ef9866e13356a465120ed9,,,,kːapante,сущ,,
LX002087,dar,kːart,prev,used together with the verb 'do' to say 'rock the cradle',ккарт,,,,,,,,,прг,,
LX002088,dar,kːart barqʼij,v,,ккарт баркьий,,,kːart barqʼa,3d6f98ce42c73979f01742152487ed31,kːart-b-arqʼ-ij,,kːart barqʼib,,гл,,
LX002089,dar,kːart bikʼʷij,v,,ккарт бикIвий,,,,90a4b396174724cb5e090c6c1a3482bb,kːart-b-ikʼʷ-ij,,,,гл,kːart bikʼul,
LX002090,dar,kːart sabikʼʷij,v,,ккарт сабикIвий,,,,8de84b4499c732c777500e9d235aabdc,kːart-sa-b-ikʼʷ-ij,,,,гл,kːart sabikʼul,
LX002091,dar,kːarwat,n,Russian loan,ккарват,,,,99ec3ee9b9d527cf3e76909376786ff2,,,,kːarʷate,сущ,,
LX002092,dar,kːaˁta,n,,ккята,,,,20f0706ed4b09d577e098b4e3c362693,,,,kːaˁtne,сущ,,kːaˁtːa
LX002093,dar,kːaˁtala maˁmre,n,no plural form because the word is already in the plural,ккятала мямре,,,,64247b414cd3060ee9a5b4bf0ec15136,kːaˁta-la--maˁm-re,,,,сущ,,
LX002094,dar,kːatʼi,n,,ккатIи,,,,a77500f2763c3b5c0a72d73a43685992,,,,,сущ,,
LX002095,dar,kːaza,n,instrument for mining,кказа,,,,5154603026b2c987cfd3f0cd2e0e7763,,,,,сущ,,
LX002096,dar,kːazanaˁq,n,,кказаняхъ,,,,03a74445365a739eb5d546e98a3a0f2e,,,,kːazanuˁqbe,сущ,,
LX002097,dar,kːazat,n,Russian loan,кказат,,,,bb7b9a94fa1dddf30c43e247f1d78d9a,,,,kːazute,сущ,,
LX002098,dar,kːaʔal,adj,,ккаъал,,,,5ea1543c4ac8aa1499149ee05bb4d323,kːaʔ-al,,,,числ,,
LX002099,dar,kːaʔcʼal,adj,,ккаъцIал,,,,6550497b96cafa755100bd88ea168b4b,kːaʔ-cʼal,,,,числ,,
LX002100,dar,kːaʔdarš,adj,,ккаъдарш,,,,f4958ae66cfad84fe0d2ff8c5737d885,kːaʔ--darš,,,,числ,,
LX002101,dar,kːaʔibil,adj,,ккаъибил,,,,d6e8034d49f6b4386b2a90aae53d2539,kːaʔ-ib-il,,,,числ,,
LX002102,dar,kːaʔna,adj,,ккаъна,,,,9489a6ccd3728e14caf0f48055f645c0,,,,,числ,,
LX002103,dar,kːiši,n,often used in the ergative (see example),ккиши,,,,94e510441661811925552cf8148561c1,,,,,сущ,,
LX002104,dar,kːukːumaˁw,n,of an owl,ккуккумяв,,,,065985f23d1ffc12c745b7fbb5f0df27,,,,,сущ,,
LX002105,dar,kːukːup,n,,ккуккуп,,,,a89048437b8d406d08b5d22a9f60b5d4,,,,kːukːupːe; kːukːupme,сущ,,
LX002106,dar,kːukːup bikʼʷij,v,,ккуккуп бикIвий,,,,9aa903ec6d43d269490862024ba81d25,kːukːup--b-ikʼʷ-ij,,,,гл,kːukːup bikʼul,
LX002107,dar,kːul,n,,ккул,,,,dd813673867221bf3cae7a8bbb897999,,,,,сущ,,
LX002108,dar,kːumasa,n,meeting place of the villagers in the evening after work; toponym,ккумаса,,,,e3a7eae48b603aa253d04d0fc2f6e317,,,,,сущ,,
LX002109,dar,kːurcara,n,,ккурцара,,,,ad04b4465111a7247d70932af83331f5,,,,,сущ,,
LX002110,dar,kːurcːum duqʼij,v,"this is a compound, the first part does not exist as an independent word ; The verb in this example is apparently a different verb than the one used in the nominal",ккурццум дукьий,,,,4883a6f78f71683fc57e47d1d1e8f745,kːurcːum--d-uqʼ-ij,,,,гл,,
LX002111,dar,kːurcːuq,n,,ккурццухъ,,,,f0c81ba7ec94a0ebd3eaa82c6a2278f2,,,,kːurcːuqe,сущ,,
LX002112,dar,kːurtkːa,n,Russian loan,ккурткка,,,,abdf4c4d42119166d5a88b805b599d58,,,,,сущ,,
LX002113,dar,kːurtːa,n,,ккуртта,,,,5a213d11b3868a429654ccd64b42b0b1,,,,kːurtne; kːurtme,сущ,,
LX002114,dar,kːurtːi,n,This is an antipassive construction; HM does not like an object in the sg in this sentence!,ккуртти,,,,f5b2290ab4385f166b814f59ced13d6e,,,,kurtme,сущ ; сущ,,
LX002115,dar,kːurtːilla dum,n,,ккурттилла дум,,,,a2e94e3759afbf9a25c0fab102c354a8,kːurtːi-la--dum,,,kːurtːmalla dumbe,сущ,,
LX002116,dar,kːuruškːa,n,Russian loan,ккурушкка,,,,e9ed3616e48e49a4cc601e9087342a54,,,,kːuruškme,сущ,,
LX002117,dar,kːuš biχʷij,v,,ккуш bихвий,,,,7750595a17c924597e62903606eee15d,kːuš--b-iχʷ-ij,,kːuš biχub,,гл,,
LX002118,dar,kːušce,adj,,ккушце,,,,4f0fbfd1d10185ba11c1b838f0a1acfa,kːuš-ce,,,,прил,,
LX002119,dar,kːušdex,n,,ккушдехь,,,,c5bd5baadcb0c54214ce7cf6e9d8adb1,kːuš-dex,,,,сущ,,
LX002120,dar,kːušle,adv,,ккушле,,,,088411ec395e041c38745929cbbc10b4,kːuš-le,,,,нареч,,
LX002121,dar,=kːʷa,prt,"particle (cliticized) that expresses politeness, to soften requests, etc.",=кква,,,,2c7d6f211244fa2870f5fd31a4b71e57,,,,,част,,
LX002122,dar,kːʷacːa,n,,кквацца,,,,b68157db23a9cc37f8e05027ffb96c8b,,,,,сущ,,
LX002123,dar,kːʷačːa,n,"mainly used in reference to dogs (and perhaps also wolves, but not other animals); also used as an insult for men",кквачча,,,,b838fbb35434f736a689bb4b3779724b,,,,,сущ,,
LX002124,dar,kːʷačːa χːʷe,n,,кквачча ххве,,,,d2957975ee2d2e2c08e0d23295d137c0,kːʷačːa--χːʷe,,,kːʷačːa χːude,сущ,,
LX002125,dar,kːʷačːace,adj,,ккваччаце,,,,63a5eec1229779c4597f597ab7aeb94e,kːʷačːa-ce,,,,прил,,
LX002126,dar,kːʷačːadex,n,,ккваччадехь,,,,37ae00aa98d19c74dd017094530ea216,kːʷačːa-dex,,,,сущ,,
LX002127,dar,kːʷačːi,n,"bitch (referring to a person),",ккваччи,,,,a4d0c4ba9653a491f1eb0de5988f75e9,,,,kːʷačːe,сущ,,
LX002128,dar,kːʷaras ʡaˁnčːi,n,,ккварас гIянччи,,,,bf02e8f1f865b8480b36987bca9db11b,kːʷaras--ʡaˁnčːi,,,,сущ,,
LX002129,dar,kːʷaˁʡ,n,Should perhaps be just kːʷaˁʔ / кквяъ,кквягI,,,,9b3f8fed74523dcb5ce4e2d212ea3895,,,,kːuˁʡre,сущ ; сущ,,
LX002130,dar,kːʷaˁʡ biχʷij,v,,кквягI бихвий,,,,acda2e97db73d9807497cc6c4445ffe8,kːʷaˁʡ--b-iχʷ-ij,,kːʷaˁʡ biχub,,гл,,
LX002131,dar,kːʷaˁʡ irčːij,v,feel the smell; experiencer verb; no agreement prefix,кквягI ирччий,,,,9b3f8fed74523dcb5ce4e2d212ea3895,kːʷaˁʡ--irkː-ij,,,,гл,,
LX002132,dar,kːʷi,n,,ккви,,,,517cfc084e5d21f4b608b65910516eef,,,,kːʷime,сущ,,
LX002133,dar,-kːʷi,v.suf,short form of akːʷi,-ккви,,,,,,,,,гл. суф,,
LX002134,dar,kːʷiša,n,wooden bowl for making dough,кквиша,,,,e899a51ab9a4337d352dca7fb384c319,,,,,сущ,,
LX002135,dar,kːʷiši,n,,кквиши,,,,ac8ed59a585533a232aef8277201e055,,,,,сущ,,
LX002136,dar,kːʷišiʁan,n,,кквишигъан,,,,37ff226c4c465f5b9cbde6db3f767685,,,,,сущ,,
LX002137,dar,kːʷišuˁqʼ,n,,кквишёкь,,,,8fa667faacfd0024e00b184e82ecce4d,kːʷiši-uˁqʼ,,,kːʷišuˁqʼe,сущ,,
LX002138,dar,-kʼa,deriv,,-кIа,,,,b86c9b6e6d05fb11a23cac5312adffa9,,,,,дерив,,
LX002139,dar,kʼabučʼan,n,,кIабучIан,,,,fa76b4bd60ed19db44f2e1a579a2c7c4,,,,,сущ,,
LX002140,dar,kʼacʼul,n,,кIацIул,,,,6fc4515244fd0d482593949462e7e37e,,,,kʼacʼle,сущ,,
LX002141,dar,-kʼal,deriv,"derivation of negative indefinite, specific indefinite, free-choice indefinite pronouns",-кIал,,,,,,,,,дерив,,
LX002142,dar,kʼana,n,,кIана,,,,6c4c87a3f97c8cc06a01f6e2c9d3ef5a,,,,kʼampːe; kʼumpːe,сущ,,
LX002143,dar,kʼantʼi barqʼij,v,,кIантIи баркьий,,,,5be0841fe8e87ff808667d3636d91319,kʼantʼi--b-arqʼ-ij,,kʼantʼi barqʼib,,гл,,
LX002144,dar,kʼantʼi biχʷij,v,,кIантIи бихвий,,,,a6b2b70125dc026a7851691309b96922,kʼantʼi--b-iχʷ-ij,,kʼantʼi biχub,,гл,,
LX002145,dar,kʼantʼi nisːe,n,,кIантIи ниссе,,,,3f5a28f82683db224369bc960b526380,kʼantʼi--nisːe,,,kʼantʼi nisre,сущ,,
LX002146,dar,kʼantʼice,adj,,кIантIице,,,,96512ea69ad4a640bdaad075cc19f328,kʼantʼi-ce,,,kʼantʼite,прил,,
LX002147,dar,kʼap,prev,used together with -irqʼ- (do),кIап,,,,662bc1b023aa9ba68810f891c6d1b2e5,,,,,прг,,
LX002148,dar,kʼap barqʼij,v,,кIап баркьий,,,kʼap barqʼa,ff16aced9c14bacc9698fddd381881fc,kʼap-b-arqʼ-ij,,kʼap barqʼib,,гл,,
LX002149,dar,kʼap birqʼij,v,,кIап биркьий,,,,c6dcf0876b47d678a3e577755d95cdab,kʼap-b-irqʼ-ij,,,,гл,kʼap birqʼul,
LX002150,dar,kʼap čikabarqʼij,v,,кIап чикабаркьий,,,,c1c2f03452986427dd44b45c08414793,kʼap-či-ka-b-arqʼ-ij,,kʼap čikabarqʼib,,гл,,
LX002151,dar,kʼap kabarqʼij,v,"only used with human objects (e.g. dead people, but also alive people)",кIап кабаркьий,,,,34150ab03d941b238516ad1b483df376,kʼap-ka-b-arqʼ-ij,,kʼap kabarqʼib,,гл,,
LX002152,dar,kʼapːa,n,,кIаппа,,,,1ba55359c8a9ab0c78eafcc85b93edc4,,,,,сущ,,
LX002153,dar,kʼapːur,n,,кIаппур,,,,84e7ae90ad5a7db1f97e02d9660ff3d2,,,,kʼapre,сущ,,
LX002154,dar,kʼapʼitʼancːija,n,Russian loan,кIапIитIанцция,,,,cd0929f1c10fc3169cdd3d36f831f92a,,,,kʼapʼntʼancːiaˁbe,сущ,,
LX002155,dar,kʼaqa,n,young cow which has not calved yet,кIахъа,,,,1836ec3947094190b8bf4b2393a7cd68,,,,kʼaqne,сущ,,
LX002156,dar,kʼarantʼ,n,воды; Russina loan,кIарантI,,,,277005c9bd350a0880f5f2b6cb252384,,,,"kʼarantʼabe, kʼarantʼe",сущ,,
LX002157,dar,kʼaraqan,n,,кIарахъан,,,,841c1c7c237eff061af9da7b1b239bb3,,,,kʼaraqne,сущ,,
LX002158,dar,kʼaraqan ʁaj,n,,кIарахъан гъай,,,,c460739f7039c2de6efc4d1d969312f0,kʼaraqan--ʁaj,,,,сущ,,
LX002159,dar,kʼašːa,n,,кIашша,,,,16db0e4207b117b66a1c302cce4de74e,,,,kʼušme,сущ,,
LX002160,dar,kʼatʼ,n,,кIатI,,,,ec4614dae9bc23727d2af8a3119d8910,,,,kʼutʼre,сущ,,
LX002161,dar,kʼatʼ,prev,used together with -iqʼʷ- 'do' to form the verb 'dig',кIатI,,,,,,,,,прг,,
LX002162,dar,kʼatʼ bikʼul katʼij,v,,кIатI бикIул катIий,,,,2c08c0aad86fa7017d568a5f0d6745c2,kʼatʼ-b-ikʼ-ul--ka-atʼ-ij,,kʼatʼbikʼul katʼib,,гл,,
LX002163,dar,kʼatʼ kabikʼʷij,v,,кIатI кабикIвий,,,,cfc6dd8b93e03d5f73c02ad8a756a39a,kʼatʼ-ka-b-ikʼʷ-ij,,,,гл,kʼatʼ kabikʼul,
LX002164,dar,kʼatʼa,n,,кIатIа,,,,642090d21ad318530571f18980c7deba,,,,kʼatʼne,сущ,,
LX002165,dar,kʼatʼa-qʼʷalsːa,n,,кIатIа-кьвалсса,,,,5e69dcaaffefb2deed91f7e517cba3c8,kʼatʼa--qʼʷalsːa,,,,сущ,,
LX002166,dar,kʼaw,n,upper or lower row,кIав,,,,94df5abe9153be10fbe3c07197e6120b,,,,kʼawbe,сущ ; сущ ; сущ,,
LX002167,dar,kʼeb,cop,exist/be at the top or in the west,кIеб,,,,215dd09a9433499bdfad518a6566e022,kʼe-b,,,,связ,,
LX002168,dar,kʼiːtʼ,adj,"this is not a short adjectival stem (i.e. -ce and -le can perhaps be added, but are usually not added), but seems to modify nominals and not verbs",кIиитI,,,,84a928c34c10a71a50df9ca4d3c2d2bd,,,,,прил,,
LX002169,dar,-kʼu,deriv,,-кIу,,,,,,,,,дерив,,
LX002170,dar,kʼukʼ bižij,v,,кIукI бижий,,,,2dddc2363349fcdf829188eee13d7e81,kʼukʼ--b-ig-ij,,kʼukʼ bižib,,гл,,
LX002171,dar,kʼukʼ čikabižij,v,,кIукI чикабижий,,,,a2df33fb66ce856e4d7c43980dfdf761,kʼukʼ--či-ka-b-ig-ij,,kʼukʼ čikabižib,,гл,,
LX002172,dar,kʼukʼ kabižij,v,,кIукI кабижий,,,,649e9841c01a76264702d1443c220069,kʼukʼ--ka-b-ig-ij,,kʼukʼ kabižib,,гл,,
LX002173,dar,kʼukʼaj,n,,кIукIай,,,,fa23fdc7c29ed2404803ec3686deccfb,,,,kʼukʼajme,сущ,,
LX002174,dar,kʼukʼle,adv,,кIукIле,,,,507d6627b0d1144e3462bf08537823b9,kʼukʼ-le,,,,нареч,,
LX002175,dar,kʼukʼmajla,n,,кIукIмайла,,,,132c46668d6337f9358851612852f34e,,,,,сущ,,
LX002176,dar,kʼultʼa,n,"outer belly, as well as the inside",кIултIа,,,,7856f47525b2d1e3d22a917679633b19,,,,kʼultʼme,сущ,,
LX002177,dar,kʼultʼa tʼuˁ,n,of the leg,кIултIа тIё,,,,3965ec2330c4599329682f091f77cdae,kʼultʼa--tʼuˁ,,,,сущ,,
LX002178,dar,kʼultʼala kam,n,,кIултIала кам,,,,4b1a3edbc8cc591d0027cdfe371c3753,kʼultʼa-la--kam,,,kultʼala kumre,сущ,,
LX002179,dar,kʼultʼangula,n,,кIултIангула,,,,177da43bcd6ea585dcb8367f93e34282,,,,kultʼangulme,сущ,,
